machine_id,reading_time,vibration,temperature,rpm
2,2024-04-17,3.862535489068262,50.71936796332505,1010.7205306980971
2,2024-04-22,4.258054144633924,51.49964048673865,989.0148363691786
2,2024-04-27,4.003875653821444,53.00475959977912,994.2730696766816
2,2024-05-02,4.324922477637077,52.47442656351153,996.6385842158894
2,2024-05-07,5.131812222333794,51.13231833596419,980.6577789079806
2,2024-05-12,4.929401706777451,55.08303536061962,1007.3381883419395
2,2024-05-17,5.413734646222496,53.18861746165553,987.9879063750083
2,2024-05-22,5.455881381203502,51.98020734144203,1020.6520080803596
2,2024-05-27,5.112472152427873,55.13468016337246,1037.5234167843178
2,2024-06-01,5.979228784271659,56.68708385471431,1014.8392603305894
2,2024-06-06,6.4031351000494565,57.6097102307642,990.6164869579059
2,2024-06-11,6.201093750994468,54.803783171820065,1006.818443971179
2,2024-06-16,6.238839422864974,56.8872441317789,1024.7563262394692
2,2024-06-21,6.384487856934746,57.585078387199104,1005.1877861799939
2,2024-06-26,6.660093924507841,58.28542329921066,1000.9396118752949
2,2024-07-01,6.62779530619036,56.48812446581495,972.6281976891629
2,2024-07-06,7.034662942894799,57.19489034350552,1025.5535364379703
3,2024-01-28,2.0344584404641686,42.32689428209946,1003.3994580581461
3,2024-02-02,2.4383298274161938,39.99597886323201,1019.4314190190871
3,2024-02-07,2.631426095140657,42.05558792462143,991.3269934645631
3,2024-02-12,2.1743762228756505,38.51196560220353,1028.8867758396361
3,2024-02-17,2.28860303561726,42.554013727496454,1030.0471410419207
3,2024-02-22,2.4840097915642168,43.31944649484826,1006.6140111412786
3,2024-02-27,2.043122897119394,42.13322896735884,1007.6813089787861
3,2024-03-03,2.6366854759853697,44.26999212885142,971.17608479008
3,2024-03-08,2.8488296457303086,41.545581008113984,989.7226616532662
3,2024-03-13,2.5134423868222258,46.407464686487856,993.6127998493268
3,2024-03-18,2.7644854293648353,42.504941611112756,997.8593928009088
3,2024-03-23,2.7053462896384124,44.149886949993345,954.3439501991841
3,2024-03-28,2.898357605454106,44.75407089750886,997.7534390061834
3,2024-04-02,3.134340649479571,43.69790785897169,1011.5900880309971
3,2024-04-07,3.2104722916817017,41.7190694562054,969.696178756029
3,2024-04-12,3.795406352548209,46.81847942782765,980.2412830840692
3,2024-04-17,4.40136458633908,47.5901637423619,997.4416481703847
3,2024-04-22,3.2833944831100377,45.06446769069183,981.9091623242585
3,2024-04-27,3.4684410215050643,45.027329541689696,1033.7428327014513
3,2024-05-02,4.019261085350314,45.70811545383427,999.9340815934529
3,2024-05-07,4.304062652934032,48.19686678453953,979.2550769134709
3,2024-05-12,3.8823800978157097,49.85152470885602,973.8070141997621
3,2024-05-17,3.612267700582707,48.97180574594966,986.9871486175634
3,2024-05-22,3.9780566290866974,47.25390132033632,989.0966160133631
3,2024-05-27,4.231107004087211,47.619776888198494,1005.4091365155967
3,2024-06-01,4.293835354356679,49.5916137259053,1005.4715480627725
3,2024-06-06,4.55153821496639,48.138719367518476,1001.9866461085845
3,2024-06-11,4.719035467178269,51.37399553124946,984.7653016854437
3,2024-06-16,4.356997854691635,47.63657925562078,967.4491512423367
3,2024-06-21,4.6927573571404615,51.67121618073424,966.7695987546208
3,2024-06-26,5.605821371676419,48.66624416358598,997.028971899859
3,2024-07-01,4.74080637482678,52.961616878291096,988.462162609537
3,2024-07-06,5.28729941905355,52.97905997437208,985.5332183509753
3,2024-07-11,5.777911382613398,53.0566360271415,995.9390922791401
3,2024-07-16,5.191032015897443,52.6945438010398,1009.760881587575
3,2024-07-21,5.706509730590548,53.436282001384754,991.7624606775506
3,2024-07-26,5.229282220360543,52.82071756262307,1010.8696630592756
3,2024-07-31,5.727658323167481,54.975415235320746,993.4795293566432
3,2024-08-05,5.434501536208605,55.989731915867274,986.4717395903192
3,2024-08-10,4.932795615730848,54.435205920858785,1033.5287462455055
3,2024-08-15,5.62249725969722,56.01166090164259,1017.8482163963042
3,2024-08-20,5.815293264760746,52.92854915530595,1022.8750808641386
3,2024-08-25,6.06879796231347,58.92189289663293,1003.63732510117
3,2024-08-30,6.045785849859343,57.130782420693336,982.8783234818227
3,2024-09-04,6.207369893180816,56.755196939758015,1020.750798885158
3,2024-09-09,6.003027297288131,55.957688977664056,1007.546009860897
3,2024-09-14,6.537543584046821,58.45389012500903,1027.718066425822
3,2024-09-19,6.64332564487452,56.20229524102411,975.1069059337717
3,2024-09-24,6.484279292481785,58.98575222315496,982.1831331509784
3,2024-09-29,5.828041404459462,58.521782151060464,977.4902190540324
3,2024-10-04,6.556959708481793,58.54162744995675,1035.6432723707217
3,2024-10-09,6.8872522315890325,57.65496770031402,1009.4293671427199
3,2024-10-14,6.400092570018243,62.04034663761896,1003.6776670381031
3,2024-10-19,6.924911021619719,58.095122324995366,997.484261598007
4,2024-01-16,2.0167174736866085,41.641287277706425,966.1507074057037
4,2024-01-21,2.5273582465231152,41.880467303547604,988.34398797174
4,2024-01-26,2.3926602480789434,37.06683914451226,995.4024085710722
4,2024-01-31,2.393921456098995,40.31824075928398,1033.380430505788
4,2024-02-05,1.9363469004156597,40.87233541086461,999.8669309073753
4,2024-02-10,1.9467222398640742,41.02346121838561,1013.9241272962684
4,2024-02-15,2.1058012529459718,42.418839579410545,984.0177885834947
4,2024-02-20,2.4300913573796117,45.77784792405288,1001.1843686802897
4,2024-02-25,2.313182093909108,43.203201525037976,997.7031196103395
4,2024-03-01,2.6629493432430396,42.41662351933354,989.1315045773247
4,2024-03-06,3.1015061875614016,38.7506989918232,958.4324669016212
4,2024-03-11,2.3812326342279753,42.49966723901646,992.5711826800841
4,2024-03-16,2.7769544181904395,44.0793183742742,1016.6644775524148
4,2024-03-21,2.492449254071182,44.96516142533763,1025.4311018998833
4,2024-03-26,3.1754057288020117,42.14203878153032,989.5095946744045
4,2024-03-31,3.1742096286423482,43.58356674927771,995.4156789689282
4,2024-04-05,3.3091784014199517,45.04995661106468,992.7806766836184
4,2024-04-10,3.51218250265311,43.6716842693991,981.2528863555336
4,2024-04-15,3.3307166190014024,43.054836484737116,1018.4805403841381
4,2024-04-20,3.245899222080802,43.343227605631114,983.673891818903
4,2024-04-25,2.9028742616414593,46.38846698181298,974.3914129500744
4,2024-04-30,3.964794418978871,43.12322053315825,989.1015553008218
4,2024-05-05,3.343373589025808,46.62610143180208,999.247305951503
4,2024-05-10,3.9063330303583808,45.79779725368384,1026.9208841492944
4,2024-05-15,4.290407477968278,47.583728392374084,987.5429099379743
4,2024-05-20,3.586885856920506,46.876965968091234,1006.9516341072334
4,2024-05-25,3.291944022015321,47.95108315419712,1040.1114809127992
4,2024-05-30,4.064592542431066,47.78130487544342,1019.6538196789103
4,2024-06-04,3.6166808517090705,48.436677461085814,996.837970198596
4,2024-06-09,4.228279344237119,47.00797761290854,1000.5218210042167
4,2024-06-14,3.9503905946588938,48.51701562653622,971.312700656823
4,2024-06-19,4.297594274192672,47.10830081576515,972.9663078876733
4,2024-06-24,4.363970909678311,46.1367627108082,1041.6262931353028
4,2024-06-29,4.168907881056562,47.75355922013914,1014.0061975881798
4,2024-07-04,4.39956705029087,49.664083030021374,990.3975482040742
4,2024-07-09,5.086800932493052,48.02017209260476,964.3888663357903
4,2024-07-14,4.182346218396606,53.31738154521481,1019.7144543364712
4,2024-07-19,4.355907210900999,51.13259212220189,1020.2028292085723
4,2024-07-24,4.810225930312657,52.340181586769255,1016.0960635746761
4,2024-07-29,4.950308880498391,52.71719926540919,1020.5728526060614
4,2024-08-03,4.770769356991217,50.15729408055399,960.9502625397863
4,2024-08-08,4.72436945834218,50.94370703147086,996.9192656806654
4,2024-08-13,5.073777338634426,52.69432303695268,998.6624735104547
4,2024-08-18,4.746117694037432,53.80260558980177,1025.9481222972524
4,2024-08-23,4.756966205313215,56.16761203095282,1001.5931571505517
4,2024-08-28,5.386186591638524,54.495026741111126,961.9097585626965
4,2024-09-02,5.7634038583210705,53.330502383871774,1002.9059247948207
4,2024-09-07,5.733250279438442,52.54955648120621,1019.9171505743699
4,2024-09-12,5.156371531935901,51.37118228867479,1051.9540928646877
4,2024-09-17,5.161053100340636,52.215612054740724,995.9841626791854
4,2024-09-22,5.945976362869914,53.95134437610878,999.8227195468725
4,2024-09-27,5.452748858706728,54.654447963175514,1014.8807654129832
4,2024-10-02,5.699666338706332,53.87197841822805,980.930816580562
4,2024-10-07,5.547599790397247,53.54772016111642,1016.0371466408034
4,2024-10-12,5.948092964299086,55.1059395802873,997.0162168048256
4,2024-10-17,5.569299264235932,55.995704043605954,989.9259103865372
4,2024-10-22,5.710856235932629,55.1863911182252,1010.3054570597353
4,2024-10-27,6.2623641778064165,59.36898567545504,1009.3924157875101
4,2024-11-01,6.005203389046232,53.327259500134744,1003.3930577894171
4,2024-11-06,6.040192109455806,59.51789559212054,986.6812303440921
4,2024-11-11,6.06967161569457,58.12687434093801,970.1234071757152
4,2024-11-16,5.963265355560623,56.608794994628944,996.248426714595
4,2024-11-21,5.974764604115071,58.44857679690721,995.2908655559062
4,2024-11-26,6.345707169411995,58.621516125228624,1000.717890995354
4,2024-12-01,6.5469618771311335,60.55957789162284,1008.1882683573826
4,2024-12-06,6.64344677556578,57.24077985277665,1010.9355870833048
4,2024-12-11,6.671272934861587,59.36836067839803,1020.1704164955717
4,2024-12-16,7.048547736262686,58.10548726308637,1002.9342737286664
4,2024-12-21,6.450672150251233,59.372570262643656,1008.36505109572
4,2024-12-26,6.846151006031805,59.190758191070955,1000.928730963123
4,2024-12-31,7.0205118286685,57.15270957386658,1029.9026749103482
4,2025-01-05,6.92710282595869,60.25908832671581,1000.9590810056621
4,2025-01-10,7.11387580223003,60.00594108199481,991.0713277089894
5,2024-01-15,2.0582269978694923,40.19945451122032,985.9975837012165
5,2024-01-20,1.9837457410842894,40.70284525162236,1007.3420453357613
5,2024-01-25,2.0978289865922024,40.825724800645865,959.29519518749
5,2024-01-30,2.2167960461711744,44.355159220877425,971.0397219916752
5,2024-02-04,1.8514994185861546,43.017519324370156,1019.7461779851325
5,2024-02-09,2.7120667210965834,41.7095880817558,974.3939120265821
5,2024-02-14,3.028449006842312,42.73322806574973,977.0608274253312
5,2024-02-19,3.448488208565613,41.972861289516025,969.4894965815053
5,2024-02-24,2.814709990179985,45.435962452717945,995.8686566313734
5,2024-02-29,2.7746058852802697,46.765917756259505,998.3569764321486
5,2024-03-05,3.6130417634068857,45.5159160918174,995.3988712880723
5,2024-03-10,3.5765684993931535,46.294116101319936,1012.8544551973508
5,2024-03-15,3.932169375756267,48.00749711809745,1009.82809134039
5,2024-03-20,3.458291227491801,49.34624632180455,999.1968409871131
5,2024-03-25,3.359761688867212,48.41694220149359,986.9475204139521
5,2024-03-30,3.833709868956758,47.62903451400596,996.5393024260617
5,2024-04-04,3.8381169152586345,45.80240505392628,1015.208293122886
5,2024-04-09,4.283989541009709,49.40770874062479,999.5164604580374
5,2024-04-14,4.128834009182934,48.71550738186991,1000.9520710362871
5,2024-04-19,4.245072051922433,47.99194609447205,1001.2500546649895
5,2024-04-24,4.321563825963292,48.144766312938984,977.8536097330738
5,2024-04-29,4.873126159634453,49.26581534522388,1007.0378213581287
5,2024-05-04,4.851110840126231,53.79765083538813,1027.6629000174455
5,2024-05-09,5.050649902267579,51.49835019261334,1002.9249601563771
5,2024-05-14,5.223483340609599,51.764270718191014,1048.2678783023428
5,2024-05-19,5.841398007473457,54.53688900944207,997.9835401962958
5,2024-05-24,5.771987287878688,52.31254433945498,990.3222833189136
5,2024-05-29,5.140730263551161,53.0068651941295,1012.3737309569581
5,2024-06-03,5.916785770267103,56.90326851117208,1008.7264733934807
5,2024-06-08,5.367425574247906,55.6695110436333,989.9548856761176
5,2024-06-13,5.897037532905461,56.970805320412374,997.7853314183861
5,2024-06-18,5.8163884044945755,58.2063575176726,975.4846867399532
5,2024-06-23,5.649817180514486,54.01380828621652,1040.0347420506027
5,2024-06-28,6.540519195999866,56.809897079630844,996.5474540011836
5,2024-07-03,6.609798228609523,58.579548352103046,1003.5854920885337
5,2024-07-08,6.9154476536743354,59.960079226247444,987.4887459698094
5,2024-07-13,6.719011910180834,58.88678359200736,994.1702004201302
5,2024-07-18,6.891136197920986,58.356303108041466,1015.4339742129669
5,2024-07-23,6.001278666746678,57.69001373958423,1006.3844668439109
6,2024-01-30,2.242187937443325,38.13135091135045,1022.154409005634
6,2024-02-04,1.8718474767199473,40.26670367799398,1009.5408165444625
6,2024-02-09,1.5399950163523841,41.05542993099482,994.8149911483955
6,2024-02-14,2.6229194861473806,43.26239332488974,1017.0044348422698
6,2024-02-19,2.59120824930827,43.18208955758136,1024.290185706107
6,2024-02-24,2.394498899816578,43.23084791261156,1004.7757831805303
6,2024-02-29,2.4075625855652447,41.196085106178415,1000.967702365716
6,2024-03-05,2.3836349206454526,43.45855194001269,998.3856683978283
6,2024-03-10,2.497540031763481,42.710613999298445,1002.7868518724252
6,2024-03-15,2.89420069675011,44.53077608160432,942.0748924361262
6,2024-03-20,2.5813712365706447,43.97593049815872,981.230641795883
6,2024-03-25,3.1202629502128802,42.772276568396656,1038.2806270773358
6,2024-03-30,3.175418420355381,42.669274847959066,999.3822472885684
6,2024-04-04,3.696546955671101,44.68374767213833,1021.0130879201522
6,2024-04-09,3.233989551377292,45.846794058469,1016.7836973543263
6,2024-04-14,3.808678854120921,45.56990984252331,977.7674934452255
6,2024-04-19,3.2479859333440153,45.70263921404815,987.9132286110672
6,2024-04-24,3.334598123335882,47.082649232238595,997.2227482561066
6,2024-04-29,3.7538504824187817,45.48038355859958,970.6184087872758
6,2024-05-04,3.3314031068849976,48.06849668327682,970.7592805699622
6,2024-05-09,3.079556066870649,48.348792291815776,1044.2438261876937
6,2024-05-14,4.103290182285183,46.62422801107091,999.3059335994022
6,2024-05-19,3.989293593695073,45.842349635024995,1000.0556474184316
6,2024-05-24,4.4243650348295915,45.30693451407058,1003.4194194313644
6,2024-05-29,4.329239563594703,44.811463387793225,1017.0980075924142
6,2024-06-03,4.400601684704968,48.02121382032394,1025.236408258682
6,2024-06-08,3.8350404157265596,51.06029679293875,998.0622834076985
6,2024-06-13,3.8524672923691714,49.68688626631892,977.799237898171
6,2024-06-18,4.516317408174089,49.748633074752064,1049.1155239912512
6,2024-06-23,4.737531022741327,50.24975195737688,998.6721919181373
6,2024-06-28,4.210542292526575,50.207284578343554,1006.5863157030356
6,2024-07-03,4.730852957246199,51.873030920451946,986.7577496635118
6,2024-07-08,4.653522639228489,51.981018694687094,1009.5400743879014
6,2024-07-13,4.097873697650386,51.49503672357689,1045.0090953563254
6,2024-07-18,5.039005686949925,53.20189831817952,990.7410186914929
6,2024-07-23,4.625063891613028,52.273072209153256,1030.1932491679208
6,2024-07-28,5.3547160664251505,50.76562155772334,1008.7111169674963
6,2024-08-02,5.385711151504069,51.62049561881083,1008.643853029308
6,2024-08-07,5.068159251256045,51.93012710707893,998.3948190758491
6,2024-08-12,5.614555598187389,52.32506177069942,981.2444033226018
6,2024-08-17,5.538467688911152,51.69846427246185,1014.6848857940596
6,2024-08-22,5.049467265718372,54.8209370039804,969.0093746084298
6,2024-08-27,4.978927616297436,51.19634477263209,1020.8521767127297
6,2024-09-01,5.467702855397543,55.516579753079384,994.5307150709035
6,2024-09-06,5.950791791042131,52.866754300337846,967.3699835723168
6,2024-09-11,6.266487434489509,56.911689987294814,968.9693890649964
6,2024-09-16,6.0244872727201955,56.95400109204002,1003.9233509115745
6,2024-09-21,5.780177255814559,58.37742917324176,1017.4115243162848
6,2024-09-26,5.637837986505084,55.896436019269665,997.1297531128918
6,2024-10-01,5.97068709133016,56.49872535365676,1002.2680012654521
6,2024-10-06,5.966066315829753,57.096387110569545,1002.2098107739894
6,2024-10-11,6.411216403468751,56.70105742235755,976.204769165358
6,2024-10-16,5.68142728481589,56.77945054890552,984.9340355132289
6,2024-10-21,6.703164922200449,57.51061042848256,992.0721232990439
6,2024-10-26,6.640057038254411,59.70545682432183,975.2367445038886
6,2024-10-31,6.642368213273842,57.36066585643987,973.3753409288445
6,2024-11-05,6.16832203644765,59.638721583883374,977.9326678765225
6,2024-11-10,6.1575876070710835,60.46830472432064,1000.6253375449735
6,2024-11-15,6.9122747290992885,59.40256920635336,1018.3815296597554
6,2024-11-20,6.884914694856613,60.74064974183707,1011.9918822656299
7,2024-01-30,1.6436261574073805,39.47047591491166,979.268481672874
7,2024-02-04,2.58391313158205,42.38881365636911,1009.493964657599
7,2024-02-09,3.119448444568176,41.069730188654745,986.9917393058001
7,2024-02-14,2.728885670587939,40.68224042825217,993.8955059129066
7,2024-02-19,2.9122976087151917,43.12086385815566,963.9518218501156
7,2024-02-24,2.7560040281694462,42.39084844738058,997.1182488855677
7,2024-02-29,3.301989274937551,42.63607391404817,980.6696594813002
7,2024-03-05,3.4551051776528174,44.28679202090778,998.7468608759511
7,2024-03-10,3.564540852404117,45.574133504296874,987.7319467291812
7,2024-03-15,3.619192286202481,46.86326283928908,985.4253663725119
7,2024-03-20,4.03100721997826,49.38567248839693,1018.9910827088265
7,2024-03-25,3.6444489554248185,46.793714123841774,995.8207902533594
7,2024-03-30,3.869847313340599,48.78249558862188,976.5977394788129
7,2024-04-04,3.929309368496655,51.197579263671706,1015.2439680158442
7,2024-04-09,4.542426634777155,50.6167946135494,1017.2620045234127
7,2024-04-14,4.610956599263658,49.181187261164936,1003.6671983955831
7,2024-04-19,5.035288275735069,53.0284621713495,1002.3916073682831
7,2024-04-24,4.937953125127937,51.12990529720426,999.198229746869
7,2024-04-29,5.367982566320812,56.24702825740487,972.5619771413728
7,2024-05-04,5.125790541840252,54.8667706836714,1004.141877244659
7,2024-05-09,5.599129716510735,56.75926318352895,987.8876892052627
7,2024-05-14,6.537647029078226,55.82686247154293,1018.42699205973
7,2024-05-19,6.402465303522372,57.168285638288054,1026.034825787976
7,2024-05-24,6.838282627843071,56.57280846795509,998.4836520836358
7,2024-05-29,6.887742421714415,59.10234182371036,951.3219548690394
7,2024-06-03,6.805544670261917,57.38426628875705,964.4273833358039
7,2024-06-08,6.700419156218889,59.542132021236704,1018.9701640743334
8,2024-01-15,2.0104558629175298,39.68299587167351,997.6519828169008
8,2024-01-20,2.5006660383577866,40.768734996480056,984.3795914147022
8,2024-01-25,2.312860573451647,41.64088539729084,979.6957319370957
8,2024-01-30,3.34510872904037,43.17611413582453,1004.5990889568443
8,2024-02-04,2.5755342886272645,44.68240607469875,957.4097385177992
8,2024-02-09,2.9065959932311882,43.09952452808508,1004.2114006791693
8,2024-02-14,3.4257872575419643,43.26946364922819,1022.7097003272554
8,2024-02-19,3.5747437463837612,43.447307567835324,975.173620031445
8,2024-02-24,3.8777117892581336,47.34294298802105,1031.9824467029875
8,2024-02-29,3.863956453154142,47.08552345747272,983.4307446206454
8,2024-03-05,4.392864325224128,47.670019196608685,1006.2810593519972
8,2024-03-10,3.9732393822244534,49.268665849877806,980.5250070408384
8,2024-03-15,4.012291745256271,51.16631502467975,1028.7049405294508
8,2024-03-20,4.80488201542953,49.73986420875636,996.4278005090531
8,2024-03-25,5.273349522691547,53.86256312090108,1004.9405328721023
8,2024-03-30,5.073499913853393,53.63574048216221,1004.9003719092093
8,2024-04-04,5.332870850075413,55.21825627304892,982.8378891046361
8,2024-04-09,6.067463744750705,55.834214365109496,1013.7313201230313
8,2024-04-14,5.152143971218479,55.61084886375111,1004.728493525249
8,2024-04-19,6.260268230698463,57.79573617362565,1012.6848228611844
8,2024-04-24,6.382710316380998,55.35361733380103,1000.1170467345075
8,2024-04-29,6.815352733246008,58.73707928368657,990.8372602557254
8,2024-05-04,6.556821948862761,58.03225741007893,976.3843587469933
8,2024-05-09,6.884857367237309,61.11754455113018,989.2462060514428
9,2024-01-30,2.0910334252772134,39.970036856920146,986.6695903745297
9,2024-02-04,1.986214604324582,40.410873338748665,1021.8054901268852
9,2024-02-09,1.729945916790116,42.22636409166653,1016.9665900075266
9,2024-02-14,2.4003437343532092,40.196807797131015,953.9179532048543
9,2024-02-19,2.423355851030145,39.93346665125623,1015.6498698940125
9,2024-02-24,2.6225331952415356,42.885736524819706,982.4189822964822
9,2024-02-29,2.3067435174741937,39.88332157770848,999.6836057947586
9,2024-03-05,2.6379785907389754,40.12234068061017,1014.3598061983234
9,2024-03-10,3.127629358511144,43.143079033722245,1003.9460083998571
9,2024-03-15,2.5280620762433346,40.860990497243904,971.9958991326179
9,2024-03-20,1.9393412927101854,43.35939288661641,1006.6394346790696
9,2024-03-25,2.889298731286446,43.65625068703262,990.7135931100506
9,2024-03-30,2.8336223855199756,43.6691740792331,1016.259142247313
9,2024-04-04,3.28146741204615,43.02328107616554,998.6694296489593
9,2024-04-09,3.167272347117177,43.654452421914065,1014.2817222590506
9,2024-04-14,3.4877268682442364,47.73719650126369,973.7248437262793
9,2024-04-19,2.92133979637464,44.773467692672554,995.2600165787968
9,2024-04-24,3.0091182124567326,45.519334423506734,994.8319855958566
9,2024-04-29,3.6841878653390046,46.438382056280545,1025.0871373714542
9,2024-05-04,3.2329678140853937,46.85338358488625,974.6062002585379
9,2024-05-09,3.2403725477976613,45.01497431245587,996.7164117675899
9,2024-05-14,3.7528643914618436,46.61485579683865,990.1605326172177
9,2024-05-19,3.2996654794949776,47.23357924515631,1028.586485254257
9,2024-05-24,3.962170696215734,46.534292622224235,978.0930887228617
9,2024-05-29,3.8095761259968617,47.19830446793765,997.1660864790475
9,2024-06-03,4.44281181320851,47.42069585642179,1018.8898194478239
9,2024-06-08,3.824367985390289,48.23311320524294,999.5638932383633
9,2024-06-13,3.4693174384901675,48.38222937116737,1002.5690347519551
9,2024-06-18,4.507136291195787,49.28594835525502,983.2536184133721
9,2024-06-23,4.740276823767748,49.6317963125567,1036.5718722612999
9,2024-06-28,4.9493091100152045,51.27134467272467,990.7367026705707
